ID,Date,Type,Weather,Model_Type,Infrastructural impact,Agricultural impact,Ecological impact,Financial impact,Human health impact,Political impact,isError
69,18860125,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
70,18970625,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
71,18930314,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
72,18860426,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
73,18850427,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,0,0,False
74,18830607,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
75,18971130,historical,flood & storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
76,18940612,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
77,18880927,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
78,18990510,historical,snow & cold,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
79,18950417,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
80,18870423,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
81,18860116,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,1,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
82,19980109,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
82,19980109,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,0,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
82,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
82,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
82,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
82,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
82,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
82,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
82,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
82,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
82,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,1,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,1,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,1,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
82,19980109,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,1,False
83,20001106,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
83,20001106,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
83,20001106,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
83,20001106,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
83,20001106,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
84,19980124,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,1,0,False
85,20040906,modern,rain & earthquake & storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
86,20080424,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
86,20080424,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
86,20080424,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
86,20080424,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
86,20080424,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
86,20080424,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
86,20080424,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
86,20080424,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
86,20080424,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
86,20080424,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
86,20080424,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
86,20080424,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
86,20080424,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
86,20080424,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
87,19980114,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
87,19980114,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
87,19980114,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
87,19980114,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
87,19980114,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
87,19980114,modern,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
87,19980114,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
87,19980114,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
87,19980114,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
87,19980114,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,1,False
87,19980114,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
87,19980114,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
88,19960724,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,1,False
88,19960724,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,1,0,False
88,19960724,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
88,19960724,modern,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
88,19960724,modern,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
88,19960724,modern,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,0,0,False
88,19960724,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
88,19960724,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
88,19960724,modern,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
88,19960724,modern,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,0,0,False
88,19960724,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,0,0,False
88,19960724,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
88,19960724,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
89,19930731,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
89,19930731,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
89,19930731,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
90,20000715,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
91,20070626,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,0,False
92,20061203,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
92,20061203,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
92,20061203,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,1,0,False
92,20061203,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,1,False
92,20061203,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
92,20061203,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,1,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern,hurricane,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
92,20061203,modern,hurricane,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
92,20061203,modern,hurricane,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,1,1,False
92,20061203,modern,hurricane,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
92,20061203,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
93,19990108,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
94,19980912,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,1,0,1,0,False
95,20080105,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
96,19951006,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
97,20020821,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
98,19901112,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,1,0,0,False
98,19901112,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,1,1,0,False
98,19901112,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
98,19901112,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
98,19901112,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
98,19901112,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
98,19901112,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
98,19901112,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
98,19901112,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
98,19901112,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
98,19901112,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
98,19901112,modern, None,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
98,19901112,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
98,19901112,modern,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
99,19901222,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
100,19931113,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,1,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,1,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,1,0,0,0,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,1,0,0,0,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,1,0,1,0,False
101,19900422,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
101,19900422,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
102,19910317,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,1,0,0,False
103,19950630,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
104,19990522,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
105,19970419,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
106,19980502,modern,Drought & flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,1,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,1,0,False
107,19920330,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,1,1,1,False
107,19920330,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,1,1,False
107,19920330,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,0,0,0,False
107,19920330,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,1,0,False
107,19920330,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,1,0,False
107,19920330,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
107,19920330,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
108,19980404,modern,Drought & tornado,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
